age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,Probability,name,balance,income,outflow_factor,outflow,Product,Email,Language,customer_since_years,Phone,Email_propensity,Call_propensity,Text_propensity
48,entrepreneur,married,5,0,0,0,1,4,4,1,999,0,-999,-1.8,93.075,-47.1,1.365,5099.1,0.2437690291169586,Anita Jenkins,29693,3929.23,1.395657496401282,5483.86,CC003,anita.jenkins@gmail.com,German,28.0,(989)833-7219x09937,0.75,0.5,0.22
29,admin.,married,3,0,0,0,1,8,1,2,999,0,-999,1.4,93.444,-36.1,4.963,5228.1,0.0568733198752012,Kenneth Mills,161988,4846.0,0.412172699540436,1997.39,CC003,kenneth.mills@yahoo.com,German,11.0,409-470-4719,0.62,0.75,0.56
51,blue-collar,divorced,1,0,1,0,1,7,3,1,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0627977246979618,Kathleen Taylor,15877,4591.68,1.1824949175148394,5429.64,CC003,kathleen.taylor@yahoo.com,German,26.0,432-678-5842,0.75,0.59,0.44
85,retired,married,1,-999,1,0,1,4,2,3,999,0,-999,-1.8,93.075,-47.1,1.405,5099.1,0.327072455139872,George Mitchell,198891,3391.58,0.3,1017.47,CC003,george.mitchell@gmail.com,English,44.0,368-835-9822x9331,0.53,0.47,0.86
57,retired,married,1,0,1,0,1,5,4,1,999,0,-999,-1.8,92.893,-46.2,1.327,5099.1,0.1208951026443733,Kevin Blackwell,75874,3571.64,0.962115319478067,3436.33,CC003,kevin.blackwell@gmail.com,German,32.0,766.886.0165x001,0.59,0.54,0.83
53,blue-collar,divorced,1,0,0,0,0,6,3,1,999,0,-999,1.4,94.465,-41.8,4.959,5228.1,0.0406545331440738,Justin Smith,13132,1775.63,0.8239889327906675,1463.1,L001,justin.smith@hotmail.com,German,29.0,952-842-1460x1455,0.66,0.47,0.52
36,admin.,married,3,0,0,0,0,5,1,2,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0333881166800453,Brianna Acosta,198982,4707.42,0.3,1412.23,L001,brianna.acosta@gmail.com,German,18.0,+1-675-337-9280,0.89,0.79,0.66
36,housemaid,married,1,0,0,0,0,5,1,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0308598932947815,Daniel Callahan,111744,2864.47,0.4449321413791441,1274.49,CC003,daniel.callahan@gmail.com,English,18.0,313.667.7471x5335,0.65,0.52,0.23
26,services,single,3,0,0,1,0,6,1,1,999,0,-999,1.4,94.465,-41.8,4.961,5228.1,0.0421328595482068,Angela Richardson,191140,567.5,0.3782330690527976,214.65,CC003,angela.richardson@yahoo.com,German,8.0,289-755-0370,0.87,0.56,0.32
36,blue-collar,single,1,0,1,0,1,11,4,3,999,0,-999,-0.1,93.2,-42.0,4.076,5195.8,0.0607655715418311,John Solis,43073,1626.36,0.8159831155026406,1327.08,L001,john.solis@yahoo.com,English,18.0,732-593-7842,0.51,0.72,0.62
31,technician,single,5,0,1,0,1,5,2,1,999,0,-999,-1.8,92.893,-46.2,1.266,5099.1,0.1228471657426493,Cynthia Austin,169621,3910.9,1.4370542767726149,5620.18,CC003,cynthia.austin@hotmail.com,English,13.0,(539)966-7851x230,0.96,0.46,0.26
60,admin.,married,4,0,1,0,1,4,4,1,999,0,-999,-1.8,93.075,-47.1,1.365,5099.1,0.3613242929997234,Teresa Roberts,178951,3558.93,0.3,1067.68,L001,teresa.roberts@gmail.com,English,37.0,(372)922-5531x4323,0.73,0.66,0.57
57,self-employed,married,2,-999,1,1,0,5,2,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0342310085424528,Derek Hoover,143482,4885.09,1.3031580921638386,6366.04,L002,derek.hoover@yahoo.com,German,36.0,996-904-8593,0.75,0.41,0.46
50,admin.,married,3,0,1,1,1,5,1,2,999,0,-999,-1.8,92.893,-46.2,1.244,5099.1,0.1071107618822348,Maria Salazar,173860,1473.33,0.3,442.0,CC003,maria.salazar@yahoo.com,German,26.0,2554189704,0.88,0.47,0.36
40,technician,single,4,-999,1,1,1,8,3,4,999,0,-999,1.4,93.444,-36.1,4.964,5228.1,0.0528632088881565,Laura Ball,33466,3736.82,1.4514509024102036,5423.81,L002,laura.ball@yahoo.com,German,21.0,673.380.0316x77111,0.78,0.75,0.83
52,technician,married,4,-999,1,0,1,8,4,9,999,0,-999,1.4,93.444,-36.1,4.962,5228.1,0.0450727283860874,Carrie Horton,170010,3019.17,1.146573356981501,3461.7,L001,carrie.horton@gmail.com,German,34.0,+1-602-331-5526x5115,0.79,0.69,0.4
48,admin.,divorced,3,0,0,0,0,5,2,1,999,0,-999,1.1,93.994,-36.4,4.856,5191.0,0.0355750754197829,Monica Mccoy,6748,3226.52,0.4778373009681272,1541.75,L002,monica.mccoy@gmail.com,English,24.0,(759)796-8949x46622,0.57,0.68,0.3
78,retired,divorced,4,0,1,0,1,3,2,1,999,1,0,-1.8,93.369,-34.8,0.655,5008.7,0.5658060553431165,Rebecca Kelley,92161,4807.31,0.6944160101594159,3338.27,L002,rebecca.kelley@hotmail.com,German,42.0,+1-366-825-9817x305,0.87,0.44,0.83
29,admin.,married,5,0,1,0,1,4,3,2,999,0,-999,-1.8,93.075,-47.1,1.445,5099.1,0.2021788705138463,Scott Kaufman,73996,3518.9,1.764400187793446,6208.75,L001,scott.kaufman@hotmail.com,German,11.0,447.629.2612,0.59,0.48,0.78
25,student,single,3,0,0,0,0,11,2,2,999,0,-999,-3.4,92.649,-30.1,0.715,5017.5,0.2851239036655854,Alan Poole,54894,1572.02,0.5553867767825292,873.08,L001,alan.poole@yahoo.com,German,7.0,+1-264-595-2753,0.62,0.79,0.44
43,blue-collar,married,3,-999,0,0,1,7,1,1,999,0,-999,1.4,93.918,-42.7,4.96,5228.1,0.0512495620873244,Michele Gardner,106779,3418.1,1.2550734931729377,4289.97,L002,michele.gardner@yahoo.com,German,22.0,(928)765-6896,0.81,0.63,0.86
45,unknown,married,-999,-999,0,0,0,5,3,13,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0219929676789991,Sean Shaffer,74510,3242.09,0.5108239540939299,1656.14,L001,sean.shaffer@yahoo.com,English,24.0,310-482-2527x233,0.86,0.45,0.55
33,blue-collar,single,2,0,0,0,1,4,5,1,999,0,-999,-1.8,93.075,-47.1,1.405,5099.1,0.1303145639981519,Madison Jones,186843,675.71,1.3498059083516458,912.08,CC003,madison.jones@hotmail.com,German,15.0,5334714527,0.8,0.42,0.57
30,technician,married,3,0,1,0,1,8,2,1,999,0,-999,1.4,93.444,-36.1,4.963,5228.1,0.0601486201165151,Tony Fernandez,164132,2524.15,0.4598925588195472,1160.84,CC003,tony.fernandez@hotmail.com,German,12.0,569-293-3625,0.99,0.42,0.38
31,self-employed,married,5,0,0,0,1,5,5,1,999,0,-999,-1.8,92.893,-46.2,1.313,5099.1,0.1001757123242478,Emily Wiggins,140442,4408.21,1.2168481842073542,5364.12,CC003,emily.wiggins@gmail.com,German,13.0,(705)247-8934x5251,0.64,0.73,0.3
43,admin.,married,5,0,1,0,0,11,2,1,999,0,-999,-3.4,92.649,-30.1,0.715,5017.5,0.2890419744021089,Christine Powers,88610,3998.71,0.3,1199.61,L001,christine.powers@yahoo.com,English,25.0,(462)450-0125x0285,0.8,0.68,0.28
47,technician,married,2,0,0,0,0,5,1,3,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0332153192434181,Catherine Huynh,117874,4587.63,1.3938571806270548,6394.5,L001,catherine.huynh@hotmail.com,English,26.0,+1-723-582-0481x283,0.62,0.65,0.65
54,admin.,married,3,0,0,1,1,8,2,2,999,0,-999,1.4,93.444,-36.1,4.966,5228.1,0.0563122352097022,Jason Barnett,133368,2689.57,0.7453050624083504,2004.55,L001,jason.barnett@hotmail.com,German,29.0,488-322-0064x64213,0.9,0.72,0.7
24,student,single,3,-999,0,0,1,7,2,1,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0867523924729024,Rebecca Mcintyre,10451,2788.22,0.3,836.47,CC003,rebecca.mcintyre@gmail.com,English,6.0,643-402-3172x53461,0.98,0.43,0.79
59,admin.,divorced,1,-999,1,1,1,7,1,6,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0626608859599955,Joshua Blanchard,21718,2956.13,0.9297550904793288,2748.48,CC003,joshua.blanchard@hotmail.com,English,31.0,742.652.5489,0.68,0.55,0.67
33,technician,single,4,0,0,1,1,7,2,2,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.0643341741612862,Jenna Mueller,61338,3728.98,1.2923160172418575,4819.02,L001,jenna.mueller@hotmail.com,English,15.0,+1-953-889-0571x06430,0.64,0.41,0.2
32,admin.,single,5,0,0,0,1,11,1,1,999,1,0,-0.1,93.2,-42.0,4.191,5195.8,0.0515455737221095,Margaret Wright,160649,4021.03,0.4332055739252046,1741.93,CC003,margaret.wright@yahoo.com,English,14.0,471.731.7194,0.65,0.71,0.49
69,retired,married,1,0,1,0,1,10,4,1,999,0,-999,-3.4,92.431,-26.9,0.722,5017.5,0.4254642494780795,Yvette Jones,40624,3601.54,1.2120890924255805,4365.39,L002,yvette.jones@yahoo.com,German,38.0,+1-561-602-0831x7319,0.81,0.69,0.32
27,admin.,single,5,0,0,0,1,5,5,1,3,1,1,-1.8,92.893,-46.2,1.259,5099.1,0.3513161693742553,Angela Mercer,187079,4822.22,1.15222504612631,5556.28,L002,angela.mercer@gmail.com,German,9.0,(495)814-3705,0.75,0.45,0.59
30,blue-collar,married,1,0,0,0,1,4,1,4,999,1,0,-1.8,93.075,-47.1,1.405,5099.1,0.0786159975547862,Patrick Brown,26077,3868.91,1.2301150332159387,4759.2,L002,patrick.brown@hotmail.com,English,12.0,647-724-5468,0.74,0.45,0.74
21,services,single,3,0,1,1,1,4,4,2,999,0,-999,-1.8,93.075,-47.1,1.435,5099.1,0.1452376220400436,Maria Lewis,180055,2683.78,1.1262695448769853,3022.66,L001,maria.lewis@yahoo.com,English,3.0,001-746-596-7973x27681,0.57,0.79,0.2
36,technician,married,4,0,0,0,1,7,2,3,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.0644021099468682,Sherry Shelton,6141,1402.49,0.6202301025981704,869.87,L001,sherry.shelton@hotmail.com,German,18.0,+1-868-880-3175x71884,0.53,0.66,0.87
40,unemployed,divorced,5,0,1,0,1,7,3,1,999,0,-999,1.4,93.918,-42.7,4.963,5228.1,0.0653289301655401,Shari Murray,123333,1355.1,1.423735474487752,1929.3,L002,shari.murray@hotmail.com,English,22.0,578-772-6680x091,0.58,0.51,0.29
47,services,married,3,0,0,0,1,5,1,2,999,0,-999,-1.8,92.893,-46.2,1.244,5099.1,0.0962115523185299,Charles Keller,61771,3087.05,1.4889693752907454,4596.52,L002,charles.keller@gmail.com,German,26.0,806.396.2601x25297,0.54,0.52,0.62
31,blue-collar,married,2,0,0,0,0,5,2,6,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0303901194371463,Amanda Riggs,173520,3681.66,1.525392347214523,5615.98,CC003,amanda.riggs@hotmail.com,German,13.0,(826)858-6198,0.76,0.79,0.3
24,blue-collar,single,2,-999,1,0,1,7,3,1,999,0,-999,1.4,93.918,-42.7,4.963,5228.1,0.0630169628535462,Ryan Griffith,18376,1567.89,1.5565949644469892,2440.57,CC003,ryan.griffith@gmail.com,German,6.0,001-703-311-4801x97389,0.94,0.66,0.71
45,technician,divorced,5,-999,1,0,1,5,5,1,999,1,0,-1.8,92.893,-46.2,1.313,5099.1,0.0669523526676469,Martin Miller,199179,3323.74,0.4828102492009702,1604.74,CC003,martin.miller@hotmail.com,German,25.0,532.323.7060,0.62,0.75,0.24
34,technician,single,5,0,1,0,1,7,4,1,999,0,-999,1.4,93.918,-42.7,4.963,5228.1,0.0640863374978225,Ann Chapman,41332,1343.9,0.7066974034708333,949.73,L002,ann.chapman@gmail.com,German,16.0,707.417.7531,0.9,0.63,0.81
57,management,married,5,0,1,0,1,11,3,2,999,0,-999,-0.1,93.2,-42.0,4.12,5195.8,0.0626548172053776,Nicole Holmes,99214,2826.12,0.3,847.84,L002,nicole.holmes@gmail.com,German,31.0,(681)283-7259x49748,0.55,0.61,0.87
39,admin.,married,3,0,1,0,1,4,4,3,999,0,-999,-1.8,93.075,-47.1,1.41,5099.1,0.1876792949446898,Joseph Lewis,128934,1793.52,1.3622955439288065,2443.3,L001,joseph.lewis@yahoo.com,German,21.0,547.885.3867x63357,0.98,0.62,0.7
33,blue-collar,single,1,0,0,1,1,5,2,3,999,1,0,-1.8,92.893,-46.2,1.291,5099.1,0.0626878520733708,Luis Dalton,59673,1895.44,0.3,568.63,CC003,luis.dalton@gmail.com,German,15.0,+1-924-613-2273x20104,0.51,0.64,0.74
35,management,married,5,0,1,1,0,5,5,1,999,0,-999,1.1,93.994,-36.4,4.855,5191.0,0.0349132605183265,Tracey King,42543,3086.84,0.6125160161642584,1890.74,L002,tracey.king@yahoo.com,German,17.0,645.219.2105,0.89,0.68,0.67
29,blue-collar,married,3,0,0,0,0,6,1,1,999,0,-999,1.4,94.465,-41.8,4.961,5228.1,0.0363286126226398,Tracy Wilson,34057,1217.72,0.3,365.32,L001,tracy.wilson@hotmail.com,English,11.0,001-228-623-8910x8593,0.62,0.56,0.82
41,technician,single,5,0,0,0,1,7,4,2,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0637818653114746,Brandon Yoder,112109,672.58,1.361804707507722,915.92,L002,brandon.yoder@hotmail.com,German,23.0,(713)357-5532,0.84,0.53,0.32
32,blue-collar,married,2,0,0,0,1,4,5,1,999,0,-999,-1.8,93.075,-47.1,1.405,5099.1,0.1184314091805621,Lisa Miller,160350,1237.12,1.0691183289676736,1322.63,CC003,lisa.miller@gmail.com,German,14.0,219.376.2569x057,0.98,0.44,0.33
31,admin.,single,3,0,0,0,1,7,2,3,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0746693268152663,Jasmine Carpenter,10834,2278.54,1.1839707320330404,2697.72,L001,jasmine.carpenter@gmail.com,English,13.0,603-891-8225x462,0.82,0.71,0.36
46,services,married,5,0,1,0,1,9,3,1,999,0,-999,-1.1,94.199,-37.5,0.88,4963.6,0.4232789849260672,Colleen Jones,12806,2906.73,0.3,872.02,L001,colleen.jones@hotmail.com,German,28.0,547.726.1377x76108,0.57,0.42,0.2
29,management,single,5,0,0,0,1,10,1,1,999,2,0,-3.4,92.431,-26.9,0.739,5017.5,0.2895222278709139,Amy Shannon,1449,1351.01,1.30752119573335,1766.47,CC003,amy.shannon@gmail.com,German,11.0,001-620-243-2363,0.98,0.77,0.7
78,retired,married,-999,0,0,0,1,3,4,1,6,2,1,-1.8,93.369,-34.8,0.635,5008.7,0.8267476766463523,Martha Brown,2928,3543.0,0.5924539925751223,2099.06,L001,martha.brown@hotmail.com,German,45.0,001-294-873-7782x98934,0.69,0.44,0.44
31,technician,single,5,0,1,0,0,6,3,1,999,0,-999,-1.7,94.055,-39.8,0.767,4991.6,0.2516021578933609,Rebecca Ingram,117272,3425.21,0.7796738269157949,2670.55,CC003,rebecca.ingram@yahoo.com,German,13.0,211.212.0647x833,0.78,0.62,0.25
38,services,single,3,0,1,0,0,5,4,2,999,0,-999,1.1,93.994,-36.4,4.86,5191.0,0.0374855888104952,Katherine Banks,187726,3042.54,0.3,912.76,CC003,katherine.banks@gmail.com,English,20.0,001-791-665-8768x0039,0.89,0.66,0.29
54,self-employed,married,5,-999,1,0,1,8,4,13,999,0,-999,1.4,93.444,-36.1,4.964,5228.1,0.0409108830274332,Lisa Yoder,36448,2991.69,0.3,897.51,CC003,lisa.yoder@yahoo.com,English,29.0,4575204063,0.84,0.56,0.26
41,services,married,2,0,0,0,0,5,2,1,999,0,-999,1.1,93.994,-36.4,4.856,5191.0,0.0337654962333822,Charles Brewer,166751,555.62,0.9310678729988782,517.32,L001,charles.brewer@yahoo.com,English,23.0,908-858-2092x978,0.55,0.77,0.49
34,blue-collar,married,1,0,1,1,1,5,3,4,999,0,-999,-1.8,92.893,-46.2,1.334,5099.1,0.0712742999280534,Lauren Koch,113750,974.81,0.968693391925621,944.29,L001,lauren.koch@gmail.com,German,16.0,(861)302-3217x606,0.65,0.63,0.45
35,blue-collar,unknown,2,0,0,0,0,5,2,5,999,0,-999,-1.8,92.893,-46.2,1.291,5099.1,0.0728484681292094,Leslie Smith,8148,2267.32,1.2826445835672995,2908.17,CC003,leslie.smith@hotmail.com,English,17.0,249-719-3920,0.76,0.42,0.85
35,self-employed,married,5,0,0,0,0,5,1,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0335520609535079,Jason Gomez,164354,2909.55,0.8683530037359515,2526.52,L002,jason.gomez@yahoo.com,German,17.0,5107252188,0.52,0.61,0.47
33,admin.,married,5,0,1,0,1,5,1,1,3,2,1,-1.8,93.876,-40.0,0.685,5008.7,0.7202472518949214,William Love,17524,4340.28,0.6603366310076506,2866.05,L001,william.love@gmail.com,German,15.0,+1-388-565-2217x0182,0.52,0.61,0.84
34,technician,married,4,-999,1,0,0,5,3,1,999,0,-999,1.1,93.994,-36.4,4.856,5191.0,0.0344170067963869,Eric Kennedy,117304,4245.4,1.411572502660027,5992.69,L001,eric.kennedy@yahoo.com,German,16.0,278.398.3039x0506,0.94,0.75,0.56
42,blue-collar,married,1,0,0,0,1,7,3,10,999,0,-999,1.4,93.918,-42.7,4.963,5228.1,0.0464221205396732,Kristen Boyd,28764,4820.13,0.9072007240392698,4372.83,L001,kristen.boyd@hotmail.com,English,21.0,875-458-5886x9653,0.51,0.49,0.47
44,management,divorced,5,0,0,0,1,4,5,1,999,1,0,-1.8,93.075,-47.1,1.479,5099.1,0.1213038202025942,Christine Hartman,100968,4785.21,1.156454479034147,5533.88,CC003,christine.hartman@yahoo.com,English,25.0,940-377-5382x661,0.69,0.46,0.23
39,technician,divorced,3,0,0,0,1,3,1,1,3,1,1,-1.8,93.369,-34.8,0.639,5008.7,0.6928681422531354,Desiree Rose,56443,2865.96,0.3,859.79,L001,desiree.rose@gmail.com,German,21.0,+1-554-681-1600x359,0.85,0.67,0.65
56,technician,single,4,0,1,0,1,5,1,3,999,1,0,-1.8,92.893,-46.2,1.244,5099.1,0.0852565897476394,Dennis Reed,132557,4283.68,0.9695106362918172,4153.07,CC003,dennis.reed@gmail.com,German,30.0,635.410.5340x66581,0.79,0.57,0.64
39,blue-collar,single,2,-999,1,0,1,5,3,1,999,0,-999,-1.8,92.893,-46.2,1.334,5099.1,0.0770771222854094,Christine Christian,128822,2490.5,0.3,747.15,L001,christine.christian@hotmail.com,English,21.0,+1-837-667-4260x13942,0.84,0.69,0.26
50,housemaid,single,-999,0,0,1,0,6,2,1,999,0,-999,1.4,94.465,-41.8,4.864,5228.1,0.0419088817573563,Jennifer Walter,49601,4036.38,0.4684555710433534,1890.86,L001,jennifer.walter@hotmail.com,English,29.0,(362)987-9918x9494,0.79,0.53,0.34
41,blue-collar,married,1,0,1,0,1,5,5,1,999,0,-999,-1.8,92.893,-46.2,1.25,5099.1,0.0949612557536074,Andrea Hardy,14564,4167.08,1.3532989939903484,5639.31,L002,andrea.hardy@gmail.com,German,22.0,423.638.1989,0.57,0.76,0.21
50,management,divorced,3,0,0,0,1,7,2,1,999,0,-999,1.4,93.918,-42.7,4.961,5228.1,0.0614514197617082,Justin Ryan,168663,1041.11,1.2741638507230864,1326.54,L002,justin.ryan@yahoo.com,English,25.0,6973284352,0.65,0.56,0.48
27,blue-collar,married,2,0,1,1,0,5,2,2,999,0,-999,1.1,93.994,-36.4,4.856,5191.0,0.033375657528975,Thomas Adams,148376,625.67,1.0340196173600285,646.96,L001,thomas.adams@yahoo.com,German,9.0,001-519-567-5377,0.87,0.67,0.46
38,blue-collar,single,2,-999,1,0,1,7,1,3,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0550385275795335,Laura Martin,151131,4356.51,0.7008041685970201,3053.06,CC003,laura.martin@yahoo.com,German,20.0,001-489-800-0153,0.68,0.54,0.69
57,blue-collar,married,1,-999,0,0,0,6,3,2,999,0,-999,1.4,94.465,-41.8,4.959,5228.1,0.036143862159456,Kendra Luna,119832,2341.78,1.6897311214254414,3956.98,L001,kendra.luna@hotmail.com,German,31.0,276-680-5090,0.97,0.58,0.53
39,services,married,3,-999,1,1,0,5,2,1,999,0,-999,1.1,93.994,-36.4,4.856,5191.0,0.0325452912682457,Michael Stone,148384,2025.75,1.155701812384424,2341.16,L002,michael.stone@gmail.com,German,21.0,9074555143,0.89,0.74,0.82
57,blue-collar,married,1,-999,0,0,1,8,3,1,999,0,-999,1.4,93.444,-36.1,4.964,5228.1,0.048727723968376,Meghan Moody,142364,4540.85,0.5102144931401852,2316.81,CC003,meghan.moody@yahoo.com,English,30.0,4364028392,0.95,0.53,0.33
24,blue-collar,single,1,0,0,0,0,6,3,1,999,0,-999,1.4,94.465,-41.8,4.962,5228.1,0.0422526318854507,Andrea Sloan,162400,1830.01,0.9069494960010364,1659.73,L002,andrea.sloan@yahoo.com,German,6.0,001-266-986-8361x478,0.72,0.48,0.64
51,admin.,divorced,3,0,0,0,1,8,2,1,6,2,0,-2.9,92.201,-31.4,0.838,5076.2,0.4637514301300415,Robert Best,63030,2709.13,0.3,812.74,CC003,robert.best@gmail.com,English,31.0,845-960-7125,0.86,0.71,0.29
32,entrepreneur,married,5,0,-999,-999,1,5,5,1,999,0,-999,-1.8,92.893,-46.2,1.25,5099.1,0.1059564461428094,Mary Gordon,45290,4152.14,1.245602681098832,5171.92,L002,mary.gordon@gmail.com,German,14.0,001-365-745-6544x6491,0.83,0.72,0.47
30,technician,single,4,0,1,0,1,7,2,1,999,0,-999,1.4,93.918,-42.7,4.962,5228.1,0.0676151324158965,Jillian Jones,161688,1113.34,1.274098295525135,1418.5,L002,jillian.jones@hotmail.com,German,12.0,595.639.1217x5136,0.57,0.46,0.39
53,entrepreneur,single,2,0,0,0,0,5,2,7,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.030133481816756,Pam Dunn,64895,4386.01,0.7020091607714775,3079.02,CC003,pam.dunn@hotmail.com,English,29.0,001-330-767-2148x7105,0.52,0.79,0.22
39,admin.,married,5,-999,1,0,1,7,4,3,999,0,-999,1.4,93.918,-42.7,4.968,5228.1,0.0630066398448166,Curtis Torres,17571,4670.78,0.3,1401.23,CC003,curtis.torres@gmail.com,German,21.0,615-551-8929,0.68,0.73,0.39
31,blue-collar,married,2,0,1,0,0,6,1,2,999,0,-999,1.4,94.465,-41.8,4.947,5228.1,0.0361586158172705,Jennifer Walker,98927,770.7,0.8893638990426026,685.43,CC003,jennifer.walker@yahoo.com,German,13.0,672.773.4291x41566,0.8,0.58,0.29
95,retired,divorced,1,0,0,0,1,3,4,1,999,0,-999,-1.8,92.843,-50.0,1.65,5099.1,0.6079187883207663,Mitchell Lee,143510,2129.75,0.6004180597709458,1278.74,CC003,mitchell.lee@gmail.com,German,52.0,5533775126,0.59,0.75,0.57
39,admin.,married,4,0,-999,-999,0,6,4,1,999,0,-999,1.4,94.465,-41.8,4.961,5228.1,0.0421114709696759,Steven Rogers,117351,4625.88,0.3561736602564366,1647.62,L002,steven.rogers@hotmail.com,German,21.0,803-613-4903,0.87,0.5,0.34
52,blue-collar,married,-999,-999,1,0,0,6,4,4,999,0,-999,1.4,94.465,-41.8,4.961,5228.1,0.0354278991460433,Nicholas Reese,52042,1573.99,0.3,472.2,L002,nicholas.reese@gmail.com,German,29.0,961-527-0128x824,0.72,0.52,0.77
43,entrepreneur,married,4,0,0,0,1,11,2,1,999,0,-999,-0.1,93.2,-42.0,4.153,5195.8,0.0613099519698625,Brandon Stewart,56529,2403.07,0.5268128636096338,1265.97,L002,brandon.stewart@hotmail.com,German,25.0,276.770.6218,0.8,0.75,0.53
57,admin.,divorced,2,0,1,1,1,7,1,4,999,0,-999,1.4,93.918,-42.7,4.96,5228.1,0.0592617053879053,Brittany Garcia,17560,4268.42,0.9469690976714288,4042.06,L001,brittany.garcia@hotmail.com,German,39.0,440.487.6373,0.5,0.66,0.6
38,blue-collar,married,2,-999,0,0,0,7,3,3,999,0,-999,1.4,93.918,-42.7,4.956,5228.1,0.0361099098212716,Brandi Harris,11776,1532.44,0.7518022824029896,1152.09,CC003,brandi.harris@yahoo.com,German,20.0,+1-688-915-8893x638,0.97,0.44,0.51
31,blue-collar,married,4,0,1,0,1,7,3,2,999,0,-999,1.4,93.918,-42.7,4.963,5228.1,0.0602782827848846,Caroline Morrison,122658,4721.56,0.9884457240176884,4667.01,L002,caroline.morrison@gmail.com,German,13.0,7978814228,0.73,0.48,0.84
40,blue-collar,divorced,2,0,1,0,1,11,2,1,999,1,0,-0.1,93.2,-42.0,4.153,5195.8,0.0470273288782634,Zachary Solis,41799,4687.39,0.4034937273824883,1891.33,L001,zachary.solis@hotmail.com,German,21.0,326.463.8591x6209,0.94,0.43,0.46
57,admin.,divorced,5,0,1,0,1,11,4,2,999,0,-999,-0.1,93.2,-42.0,4.076,5195.8,0.0648375767004961,Alexander Hamilton,122884,1487.49,1.165984889521788,1734.39,L002,alexander.hamilton@hotmail.com,German,38.0,001-621-661-4321,0.86,0.6,0.22
38,admin.,married,5,0,0,0,1,8,2,1,999,0,-999,1.4,93.444,-36.1,4.965,5228.1,0.0565728037467134,Erica White,11322,3254.6,0.7786844752251797,2534.31,CC003,erica.white@yahoo.com,German,20.0,+1-426-223-5338,0.57,0.41,0.33
36,admin.,married,3,-999,0,0,1,5,1,14,999,0,-999,-1.8,92.893,-46.2,1.244,5099.1,0.0654693500100961,Heather King,3079,3847.48,1.144996015023811,4405.35,L001,heather.king@hotmail.com,German,18.0,+1-393-737-1323x0166,0.67,0.4,0.28
27,admin.,married,3,0,1,0,1,5,3,1,999,0,-999,-1.8,92.893,-46.2,1.334,5099.1,0.0999424925550011,Brian Tran,190045,1794.28,0.3599663341486896,645.88,L002,brian.tran@gmail.com,English,9.0,713-971-7712x9687,0.94,0.55,0.79
48,technician,married,3,0,0,0,0,5,5,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0353937878856213,Tammy Chambers,157221,973.84,0.5250370788036837,511.3,CC003,tammy.chambers@yahoo.com,German,27.0,(504)925-6142,0.77,0.68,0.72
39,entrepreneur,married,2,-999,1,1,1,5,4,2,999,0,-999,-1.8,92.893,-46.2,1.266,5099.1,0.1011787596777251,Jerry Flores,62757,2906.35,0.9941156623464396,2889.25,CC003,jerry.flores@hotmail.com,German,21.0,407.405.1131,0.6,0.69,0.36
54,blue-collar,married,1,-999,0,0,0,5,1,1,999,0,-999,1.1,93.994,-36.4,4.857,5191.0,0.0281427910538145,Christopher Gonzales,190158,4302.19,0.3893402487422356,1675.02,L001,christopher.gonzales@yahoo.com,German,36.0,001-625-942-5708x439,0.58,0.65,0.63
34,technician,married,5,-999,1,0,1,8,4,2,999,0,-999,1.4,93.444,-36.1,4.964,5228.1,0.0549548586567743,Jennifer Day,137557,1124.85,0.583394951936544,656.23,L002,jennifer.day@yahoo.com,English,16.0,(928)426-0118x9547,0.75,0.59,0.33
39,blue-collar,married,2,0,0,0,1,8,3,1,999,0,-999,-2.9,92.201,-31.4,0.884,5076.2,0.2937115076506132,Chad Reynolds,73180,4163.38,0.8425425710296123,3507.82,L001,chad.reynolds@hotmail.com,German,21.0,800.774.1149x00306,0.55,0.64,0.32
25,admin.,single,5,0,1,0,1,9,4,1,1,1,1,-3.4,92.379,-29.8,0.809,5017.5,0.7303021877728622,Kelly Morris,143039,3656.59,0.5432459529070461,1986.43,CC003,kelly.morris@yahoo.com,English,7.0,956-258-3173x7844,0.88,0.58,0.45
